,video_id,id,parent_id,author,created_at,likes,content
280,wmZQEPRt2pQ,UgyLWNNivjBUMrBKVsx4AaABAg,,@adamromanpaul,2023-04-02T17:03:27Z,11,I mean ChatGPT only have access to staff that human put over the internet how in the world are those ideas are unique? And what are the chances that someone else will not have this same idea?
281,wmZQEPRt2pQ,UgyLWNNivjBUMrBKVsx4AaABAg.9o09f57xQYI9o0k85Lg_xO,UgyLWNNivjBUMrBKVsx4AaABAg,@he2295,2023-04-02T22:30:51Z,1,Probably better to stop using chatgpt
282,wmZQEPRt2pQ,Ugy5m_ZkBji-iv3LlJ54AaABAg,,@InvestWithGirish,2023-04-02T13:16:32Z,202,Plot twist: this video made by ChatGPT
283,wmZQEPRt2pQ,Ugy5m_ZkBji-iv3LlJ54AaABAg.9o-khABGaG3A5s0z8pAQJF,Ugy5m_ZkBji-iv3LlJ54AaABAg,@Theguywithspecs1,2024-07-14T09:50:52Z,0,"These ""CHECK THESE TOP PROMPTS FOR CHATGPT"" is just a Huge annoying, smelly Scam"
284,wmZQEPRt2pQ,UgzGZM6rwMguvI3pEhN4AaABAg,,@Doggy_Styles_Coding,2023-04-02T12:00:27Z,2,i am asking myself if artifical stupidity has the same capabilities as Chatgpt
285,wmZQEPRt2pQ,UgzGZM6rwMguvI3pEhN4AaABAg.9o-bzu7XKgWA5WMFH4iNmd,UgzGZM6rwMguvI3pEhN4AaABAg,@Davidabc755,2024-07-05T14:34:11Z,0,are you stupid?? Chatgpt is ai
286,vnzAY1SUFSA,Ugw6eoLfJIKUZpaF4BV4AaABAg,,@vladimirpetrusev3480,2025-10-18T18:31:29Z,0,Microsoft prevents me from changing to dark mode so chatgpt made me a shortcut from a script it also made so that when I launch the shortcut it changes ligh-dark theme of windows and it does a refresh instead of requiring me to restart windows explorer to apply the changes correctly. It rocks
287,vnzAY1SUFSA,UgwIcYxZr4tPgwwfMHF4AaABAg,,@ArthurMorgan-q3h,2025-05-27T22:41:49Z,0,I’m using ChatGPT to build a ww1 gps it amazes me how good it is
288,vnzAY1SUFSA,Ugy4PYgkt7ASxjhhL4p4AaABAg,,@milangaluska6540,2025-03-07T19:50:36Z,0,"ChatGPT can't program. It knows programming languages, their principles, generally all libraries, etc. ChatGPT can teach you programming by ChatGPT itself getting lost in a poorly defined or incomplete assignment. Give chatGPT ready-made codes, tell it what you want to change, let it work on its own, and within 15 minutes you'll have nothing. It will always say ""Oh, let's try something else, there are many ways to fix it..."" good video, thanks."
289,vnzAY1SUFSA,Ugw_N1tKs48FKrWNcHB4AaABAg,,@WifeWantsAWizard,2024-06-25T16:29:17Z,0,Keep in mind this was ChatGPT one year ago. Anthropic's Claude 3.5 today would cause this guy to melt in his chair like the Wicked Witch.
290,vnzAY1SUFSA,UgyPQc1SCqVWmUXV7uF4AaABAg,,@hungrybeaverontheleaver,2024-06-16T12:33:05Z,0,There's nothing nutty about. All of these solutions have been available on Stack Overflow in multiple variations for years. ChatGPT is just really good at mapping your prompts to those publicly available human-written answers. Now ask it to fix a slightly-harder-than-trivial bug in a production-grade codebase with more than 10 files and tell me how long it takes before you are on a verge of a mental breakdown from all the nonsensical hallucinations it gives you.
291,vnzAY1SUFSA,UgySTCEDEWm72evRl-p4AaABAg,,@BlueIvy-et2bq,2024-04-10T11:29:21Z,1,"90% of people here doesn't realize how chatgpt useful be to make their work efficient, productive a s a developer instead they think how ai ruined their profession that's a stupid reason!!"
292,vnzAY1SUFSA,UgyWON-tGHu4DqW9ywJ4AaABAg,,@SanketBhat7,2024-01-10T13:41:11Z,0,"Recently I had a problem to convert guuid to another format.. I asked ChatGPT it miserably failed. I had the converter from that other format to guuid so gave it to chatgpt and asked to reverse it. Again it failed. When you are asking pretty common question it will answer but if you ask something new, its dumbest sh*t."
293,vnzAY1SUFSA,UgwDQN4-TVcQGJHuAe54AaABAg,,@builderdog3875,2023-12-30T13:09:43Z,0,Can't be the only one who thought they were the first person to think about coding games using ChatGPT since they have no idea how to actually code
294,pRmOYqnS1gE,Ugw5ztkLQ--VkaoPWFl4AaABAg,,@oldblowhard,2025-09-26T18:39:01Z,0,"This looks great. So, when I want to use the MCP I need to be in chatGPT developer mode, but then when I want to just use one of my chatGPT projects I would then need to switch out of developer mode? So I would need to switch back and forth? Still, this looks cool. I will check out your intergrations. ALso, do you have a way for us to use this as an agency so we can create these for clients?"
295,-qiMuTAnnlU,UgzIPRQ2Mo6zu2QOpQh4AaABAg,,@PoonamDevi-wu7by,2025-06-03T17:31:49Z,0,Is chatgpt most important for python .plz dii tell me. Is this app help me a lot.
296,-qiMuTAnnlU,UgzIPRQ2Mo6zu2QOpQh4AaABAg.AIv7HiL9b8DAIzgovlFgBM,UgzIPRQ2Mo6zu2QOpQh4AaABAg,@Intellipaat,2025-06-05T12:08:01Z,0,Yes ChatGPT can help you learn any skill.
297,rEoGUkuNJqU,UgwxeK6u0u7fr5O0zMx4AaABAg,,@ericknelson8971,2025-10-21T20:28:32Z,0,chatgpt o3 is a game changer for sure 🤖
298,rEoGUkuNJqU,UgzIg4evYTCdastrbT14AaABAg,,@Baba_smooth_27272,2025-10-21T14:07:42Z,0,chatgpt o3 mini sounds interesting 🤔
299,rEoGUkuNJqU,UgxB4giTJ4UzQAj8aWF4AaABAg,,@SKPIPALIYALAVIE,2025-10-21T14:07:42Z,0,chatgpt o3 mini sounds interesting 🤔
300,rEoGUkuNJqU,Ugxkal_v91ztUMdI6uh4AaABAg,,@A.Sroast.303,2025-10-21T14:07:39Z,0,chatgpt o3 mini sounds interesting 🤔
301,rEoGUkuNJqU,UgwPAQ0X-lEGkrWU-i94AaABAg,,@NadiaHammouni-p9l,2025-10-21T07:54:27Z,0,why is chatgpt still winning tho? 🤔
302,rEoGUkuNJqU,UgzeriKmQZn0JHbwgmJ4AaABAg,,@jossyemma4301,2025-10-21T04:43:07Z,0,i need to try the chatgpt o3 mini now 🤔
303,rEoGUkuNJqU,Ugym9Yt2E7oqrRkXJTx4AaABAg,,@Floral_Paradise,2025-10-20T21:01:43Z,0,i need to try the chatgpt o3 mini now 🤔
304,rEoGUkuNJqU,UgxXVHED3l2MexIkn0p4AaABAg,,@CHHATARPURSANGAM,2025-10-20T21:01:41Z,0,i need to try the chatgpt o3 mini now 🤔
305,rEoGUkuNJqU,UgwNrbUN3STM-ZIwKYN4AaABAg,,@JharkhandTwoTips,2025-10-20T20:51:19Z,0,i need to try the chatgpt o3 mini now 🤔
306,rEoGUkuNJqU,Ugww5f_Ywqkhx-UXmul4AaABAg,,@uzinvest4341,2025-10-20T20:48:27Z,0,i need to try the chatgpt o3 mini now 🤔
307,rEoGUkuNJqU,UgyDxO4YKbBnnkHV4x94AaABAg,,@AN_VIOG_AMING,2025-10-20T20:48:19Z,0,i need to try the chatgpt o3 mini now 🤔
308,rEoGUkuNJqU,UgxfridWiiesAtyT7GF4AaABAg,,@Capeguy.,2025-10-20T10:21:40Z,0,i thought chatgpt was unbeatable lol
309,rEoGUkuNJqU,Ugwsxw9kb9dECVfED6F4AaABAg,,@RaulmatiasRamosrojas,2025-10-20T10:21:13Z,0,"Deepseek versus ChatGPT is an epic battle! But let’s not forget, Codoki has been my go-to for making sure our code is clean and ready to roll."
310,rEoGUkuNJqU,UgxvumenhxhOmOXUMRR4AaABAg,,@muhammadayaan8693,2025-10-20T10:19:35Z,0,why does chatgpt look so small? 🤔
311,rEoGUkuNJqU,UgxN8Ztm3Evm8wRkN4R4AaABAg,,@Broaragameing,2025-10-20T03:54:12Z,0,chatgpt is still my fave tho lol
312,rEoGUkuNJqU,Ugy6igeuRvCVXaw_xMh4AaABAg,,@HarshitGautam-bl9ji,2025-10-20T03:54:11Z,0,chatgpt is still my fave tho lol
313,rEoGUkuNJqU,UgzBCDNhfvyXazdTegR4AaABAg,,@Anime-t7z1d,2025-10-20T00:46:23Z,0,chatgpt still my fave tho
314,ES2B8vMXW9k,UgyOQOcF8hnk1xoGGkx4AaABAg,,@ICONnectsingalong,2025-10-28T08:40:24Z,0,who knew chatgpt could analyze datasets lol
315,ES2B8vMXW9k,UgxrZCiLVMn2NkK5mUR4AaABAg,,@KrishnaCow,2025-10-27T13:59:44Z,0,i never knew chatgpt could do this
316,ES2B8vMXW9k,UgzAcO8qT8fpJ-mVARl4AaABAg,,@floriannharold,2025-10-08T10:02:23Z,0,whoa i didnt know chatgpt could do that 😲
317,ES2B8vMXW9k,UgyvzCkjAv3ZttorxQJ4AaABAg,,@aronuchukwuezugo615,2025-09-20T10:12:18Z,0,"Good, the problem is that ChatGPT might hallucinate some data"
318,ES2B8vMXW9k,Ugyasqw1U1KaIXrVU2d4AaABAg,,@SamsungM34-o9j,2025-09-08T14:38:30Z,0,But the companies have blocked access to chatgpt website. So learn and do it manually 😂
319,ES2B8vMXW9k,UgxkWs_CKi9W41Js1wN4AaABAg,,@jayganesha-f1f,2025-08-27T08:58:50Z,0,You will loose your valuable data if you upload in chatgpt
320,ES2B8vMXW9k,UgynpcArvFv9-FbV6qB4AaABAg,,@SunilBag-v5v,2025-08-23T20:02:49Z,0,wow i didnt know chatgpt could do that lol
321,ES2B8vMXW9k,UgwYwXYn5EXsFR1Sl8V4AaABAg,,@ShadowTactics_Gaming,2025-08-23T18:49:48Z,0,wow i didnt know chatgpt could do that lol
322,ES2B8vMXW9k,Ugx0V-9u2kTipDLX46t4AaABAg,,@omprakashmeena6196,2025-08-20T00:03:15Z,1,never knew chatgpt could handle massive data like this
323,ES2B8vMXW9k,Ugx-NmPoJ3UD-wQ_fc54AaABAg,,@aryanpatel8140,2025-07-30T05:10:56Z,31,Chatgpt stores the data😅 what about confidentiality of the data😂
324,ES2B8vMXW9k,Ugx-NmPoJ3UD-wQ_fc54AaABAg.ALBZoEbgkiIAMSnP-zKzsf,Ugx-NmPoJ3UD-wQ_fc54AaABAg,@lookayt6614,2025-08-30T18:16:54Z,4,Chatgpt is not allowed in my company every system is under monitor if any ip goes to that url Security person will warn you
325,ES2B8vMXW9k,UgxxC97GwCS0dX6SlF54AaABAg,,@productunboxing1310,2025-07-20T13:52:05Z,0,How to council gst from gstr2 to book using chatgpt
326,ES2B8vMXW9k,UgzH9WObDDGklwey-5V4AaABAg,,@sainath-pz6fi,2025-07-03T02:44:01Z,0,That's nice but your using chatgpt 4.0 .it's a paid tool
327,ES2B8vMXW9k,UgwpOkD0YQQFELLRwy14AaABAg,,@ritzchaudhury9448,2025-04-25T06:49:29Z,1,So we are allowed to upload stakeholder data on chatgpt?
328,ES2B8vMXW9k,UgzHr2Hgp2_DgFrZfsV4AaABAg,,@ritikanandy8746,2025-04-24T17:50:55Z,0,"Did not work for me, ChatGPT said the message is long"
329,HsO8k8wgC8s,Ugw9ZdAsCBqazInCO7N4AaABAg,,@TOAOGG,2025-03-29T07:26:17Z,0,ChatGPT -> Brainrot.
330,HsO8k8wgC8s,UgxprgIX0rMwEfztrRh4AaABAg,,@StormyHotwolf88,2025-03-28T03:05:38Z,1,"What you described, ChatGPT told me is Vibe coding with a seatbelt lol. It's good for me, because I know the basics, but she's having me read and understand the code. Really what it feels like is splashing paint on a canvas and then piecing shapes together to make an image, so that you aren't staring at a blank page."
331,HsO8k8wgC8s,Ugx7P349y97ca-0CxZ54AaABAg,,@guillermomazzari8320,2025-03-27T20:24:47Z,1,"100% agree, what is awesome about chatgpt is that every time I use it, if I don't fully understand what the code it throws does, but it works, I can ask it to explain to me, so I learn something new, on top of solving the problem"
332,R9NIw77BIh0,UgwIFTMuHp6NA1PAB4N4AaABAg,,@Ziadff183,2025-08-07T11:44:50Z,0,hire deepseek for correction chatgpt+deepseek is a wild combination i createcd a bot called chiper and someone else bought it for 2.5k dollars
333,R9NIw77BIh0,UgyU6aVGrvRsfS33uhR4AaABAg,,@PayneZone,2025-06-18T22:18:53Z,0,After successfully creating my own solana meme coin auto trading bot I have found chatgpt is good for the basics but as your code expands chatgpt starts randomly cutting things out of your code. I recommend claude ai
334,R9NIw77BIh0,UgwsHcPepp1m0wOLuep4AaABAg,,@InderjeetSingh-rc8hb,2025-02-25T09:53:34Z,4,"ChatGPT is bullshit it also create wrong code in one single if it creates with sl and tp then punch on my face always when you compile error error error error error only rubbish loosing good is good which eat your account it's my 15 days experience don't waste time on free version of ChatGPT, and I don't know about paid it work good in code format or not I am not sure"
335,R9NIw77BIh0,UgyN2mm-ZmEHSTLcmsF4AaABAg,,@VolkanElibal,2025-01-05T23:43:31Z,36,"Don't worry about these things, they won't work. Chatgpt doesn't have enough brains to write a complicated robot. It's all just air and mercury."
336,R9NIw77BIh0,UgyvoFBwXp8YD_s5AZR4AaABAg.AAYDaY6MphrAAhgBiS3qtF,UgyvoFBwXp8YD_s5AZR4AaABAg,@thecommonid,2024-11-11T16:05:03Z,1,Free version of chatgpt
337,mWGKjSLFhp8,UgzH8SnA3xqpWDOgoPp4AaABAg,,@TecoTurtle,2025-08-08T22:34:23Z,2,This isn't creating a chatbot it's just sending API requests to chatgpt
338,nTFxKOIYD2o,UgyMhiRbH5e25k7v15p4AaABAg,,@simonepozzari6967,2024-12-17T00:02:21Z,0,chatgpt be living in some fancy ass shit
339,nTFxKOIYD2o,UgwSCV5uUJfB7EbQupR4AaABAg,,@Demo1024,2024-12-13T15:54:44Z,0,Thats akin to using a screw driver to make an egg omlette. Chatgpt isn't the right model
340,nTFxKOIYD2o,Ugz7cQ3JojeFyhpdVPR4AaABAg,,@psilovecybin5940,2024-12-13T03:42:45Z,0,Meanwhile I ask chatgpt 'which episode of the Simpsons is this' and get 5 wrong answers in a row XD
341,nTFxKOIYD2o,UgxRqJenKUJuT9bxVsN4AaABAg,,@VictorbaramyV,2024-12-13T03:15:38Z,0,do you need ChatGPT-4o to do this
342,nTFxKOIYD2o,UgzJz0kDYsnLCu02MMx4AaABAg,,@Yo_whatsgood,2024-12-07T04:02:04Z,0,"Ask chatGPT to play dungeons and dragons, it works as a great DM 😂😂😂"
343,nTFxKOIYD2o,UgzYJ2tGkhN3UWpZ22J4AaABAg,,@bartoszmucha189,2024-11-18T15:19:14Z,0,we have chatgpt airplanes in msfs2020 before gta VI
344,nTFxKOIYD2o,UgySlsmzv9d2bK3peyp4AaABAg,,@PhilipPlace,2024-11-17T02:19:15Z,0,"Hi from Britland; I asked ChatGPT to create 2 types of British military transport aircraft pre WW2; one with a similar performance to a C-160 and one like a C-130. I told it to use technology available in 1937, have grass runway capability and to come up with 3 types of fuselage: all-metal fuselage construction, part metal part canvass construction and all fabric... imagine having those at the beginning of the 2nd world war? Rapid deployment would've been a game changer.... what do you think?"
345,nTFxKOIYD2o,Ugy8QYtHVPxKOH0NAOl4AaABAg,,@plane777IV,2024-11-06T16:16:08Z,0,Never let ChatGPT cook 💀
346,nTFxKOIYD2o,UgyZDO_IUmJ98te9r7p4AaABAg,,@andreybushev3020,2024-10-27T02:17:19Z,0,How do i make this plane faster? ChatGPT: quadruple engine thrust
347,nTFxKOIYD2o,UgxcdcYSopG5_xGoyjV4AaABAg,,@Music34897,2024-10-21T22:02:22Z,6,"""I got ChatGPT to make a plane for me"" *Makes plane, asks GPT to edit slightly* ""Overall I think ChatGPT did pretty well on this AI-created plane"" Everything AI ""does"" is like this lol"
348,nTFxKOIYD2o,Ugz9IuvalnqZz_cCmq14AaABAg,,@Liampiebro,2024-10-17T21:51:03Z,0,Did you know that some people and my grandfather learn chatgpt things to say to other peaple 2
349,nTFxKOIYD2o,UgxRcC2LHzJZ7MRbpPN4AaABAg,,@Mynameisdontcarepro,2024-10-13T12:38:13Z,0,Can u make a chatgpt created passenger plane
350,nTFxKOIYD2o,UgyfIIci1I1iAjz47RR4AaABAg,,@IFHD350,2024-10-11T18:08:25Z,0,Can chatgpt give you a code for physics like a script?
351,UbDQHTYW0CM,UgxAjd092v6pzSIcRSZ4AaABAg,,@AI247-zn9pw,2024-05-06T19:29:17Z,1,"Thanks Shraddha for the detailed explanation, it’s very helpful for developers who want to enhance their skillsets with ChatGPT."
352,UbDQHTYW0CM,UgwxiF7NXX8fpxrGFyl4AaABAg,,@upGrad_edu,2024-05-06T09:01:30Z,0,Timestamp for the Topics Covered 00:35 - How to use ChatGPT as a learning tool 11:11 - How to generate code using chatgpt 16:11 - how to review the code using chatgpt 23:59 - How to find coding errors with chatGPT 29:10 - How to optimize code with ChatGPT 33:18 - Using chatGPT for unit testing 40:48 - How to Document code with ChatGPT 45:05 - Brainstorming with ChatGPT 51:48 - Creating UML diagram with ChatGPT 58:28 - Data Generation with ChatGPT 01:03:07 - Natural Language Prompts Tutorial 01:19:57 - Daily Use Cases of ChatGPT 01:31:42 - Project Planning with ChatGPT
353,6gibI4Fo1R8,UgwteoXbuBX_H7oNVa54AaABAg,,@user-uk9er5vw4c,2024-06-08T14:31:44Z,1,"try it again now with ChatGPT 40, it's outstanding"
354,6gibI4Fo1R8,Ugx4ntZITO-50XyWqJt4AaABAg,,@zeg2651,2023-11-26T22:49:36Z,0,"Imo ChatGPT is especially useful the less you know about a programming language (considering you having at least a little background in it). Because it shows you ways to do things you would have never thought about. I think when you know how to direct ChatGPT into doing what you want (which takes practice, definitely) it can speed up the development process quite a bit. From what I've found, the quality of your code will suffer a bit, however that should be fixable by feeding ChatGPT code and telling it how to optimize it."
355,6gibI4Fo1R8,UgzeOaeb9kBSl5F4dj94AaABAg,,@DreaminBig,2023-06-07T22:57:46Z,0,"It seems like chatGPT can be used as the map app to get around the city, but it can’t actually drive."
356,6gibI4Fo1R8,UgxO2EVRtf1S0-aXGbR4AaABAg,,@Jirayu.Kaewprateep,2023-06-03T17:27:22Z,0,"📺💬 Yui you are true about ChatGPT but you need to try it write code this way too / ... 🥺💬 I understand of its scope, I watched VDO and read about it but what I try is to explain that is not very fast generation as the program does."
357,6gibI4Fo1R8,Ugwtn2d5wFRral2T4fN4AaABAg,,@NoScrewsLoose,2023-05-09T05:19:05Z,3,"I lot of people in the comments are saying programmers will not be replaced anytime soon.. I would highly disagree. I am currently developing an app using upwork with some coders in India. I provided them with a design doc and then give them instructions through chat. How is that different than ChatGPT? Suppose Microsoft buys a company like Figma which has a visual app designer. You just drag and drop the UI, provide the app with instructions and the IDE will just code the app for you and do all the plumbing."
358,6gibI4Fo1R8,UgyxoyUzg--9CE54wzN4AaABAg,,@Guitar_Globe,2023-05-08T02:43:24Z,0,"One tip about the token limit of ChatGPT: When ChatGPT forgets or hallucinates a function, you can give it some of the existing code as context in your prompt. This method has worked very well for me."
359,6gibI4Fo1R8,UgxdizOvhtSnEBt7SWR4AaABAg,,@filippians413,2023-04-16T22:52:06Z,5,I finally caved in and started using Chatgpt and it was pretty incredible. It's like going to stack overflow except you find the answer to your question almost immediately
360,6gibI4Fo1R8,UgxVgQQBtaDFklluWut4AaABAg,,@Rxdlad,2023-04-16T20:09:09Z,0,"Using the ChatGPT plugin, I hooked it up to my terminal and let it make the changes and test the code by itself. Works pretty well!"
361,6gibI4Fo1R8,UgwqoJjw7K9AZtApa5R4AaABAg,,@antons7210,2023-04-14T12:06:19Z,0,"I use ChatGPT as a help tool like stack overflow. It can give you examples of how something would be solved which actually helps. Having it write code is a different game when you have a project with years of code, you would have to give so much context. But it's a much quicker stack overflow. So if anything ChatGPT helps us keep our jobs and not steal them. We are far away from that point"
362,6gibI4Fo1R8,Ugx8fw0uCRtH0tehp4N4AaABAg,,@AncientPurpleDragon,2023-04-12T18:16:55Z,1,I asked ChatGPT to give me a recipe for chocolate waffles. It gave me a recipe for chocolate waffles which required a lot of sugar. I mentioned this to ChatGPT and asked it to give me a healthier alternative. It gave me the exact same recipe but removed the sugar...
363,6gibI4Fo1R8,UgwnwvuQMQ3GMB_09fR4AaABAg,,@VoxMugen,2023-04-11T14:28:22Z,0,"I use chatgpt a lot and i can say it is a very good assistant and makes learning new things easier and helps me materialise ideas faster, it won't replace software engineers but it would be a good assistant and help save crucial time that can be used on other things"
364,6gibI4Fo1R8,UgxR79skvCqZ5-qG5dt4AaABAg,,@Paasj,2023-04-10T19:55:10Z,0,Heia Marko! Heia Norge! ChatGPT have saved me hours of work allready and I have done very little to optimize my prompts. Using a prerequisite standard seems like an awesome way to streamline the transformer towards a ideal response!! Thank you!
365,6gibI4Fo1R8,Ugxuf9YrP0LD7zclRtd4AaABAg,,@Alex-mu4ue,2023-04-09T07:07:37Z,0,"All the IP that you paste in the chatgpt window is shared with MS, something to be aware of."
366,6gibI4Fo1R8,UgzXJT2UPD5rVMyfIyB4AaABAg,,@headderr,2023-04-08T16:55:25Z,0,"My company banned usage of AI like ChatGPT. If developer can't write the code itself, he is going to be fired. Simple as that :)"
367,6gibI4Fo1R8,Ugzmjkm1tVAcIZDp-FV4AaABAg,,@kaitosan8524,2023-04-07T07:33:28Z,0,I consider ChatGPT as an assistant not an AI that will replace programmers and future programmers (me and you)
368,6gibI4Fo1R8,Ugz1luBEdEp0EiLu5KN4AaABAg,,@kyoungjunhan1098,2023-04-06T02:14:10Z,0,No one: Nobody: ChatGPT: Let me give you this code snippet that totally ignores what we have been talking about for the past 16 hours
369,m_pBLrQVPwA,Ugy2iTGVt7krh3YYdcJ4AaABAg.AMA4nmFSFtZANDOnuawfds,Ugy2iTGVt7krh3YYdcJ4AaABAg,@shashwati197,2025-09-18T15:16:02Z,0,"@gangstadeveloper Yeah, I completely agree that many real apps or softwares coded by AI are failing but not all of them are failing. One of my friends is studying fashion communication at NIFT and she along with her friends from her college created an app for patients suffering with Alzheimers and the company from where I did my summer internship this year, had website and software developers who were getting their codes written by chatgpt and copilot to deliver their projects as soon as possible and increase their productivity to create more numbers of websites and softwares in less amount of time. It's been just three years since chatgpt arrived in the market and it is already doing so much of the coding. AI is definitely not going to replace all skilled developers anytime soon but they may lose their jobs once AI starts getting more and more powerful."
370,m_pBLrQVPwA,UgyS6sg9wywPG1RubFN4AaABAg,,@examhorse,2025-05-30T10:35:56Z,0,Ye chatgpt ne mera 2 din kharab Kiya tha tailwind ki command गलत बता बता कर न्यू version 4 के लिए पुरानी कमांड बता रहा था मै सोचा भाई ai है झूठ थोड़ी बताएगा मैने साल सबकुछ अपनी सिस्टम में रीसेट कर दिया फिर भी एरर दे रहा था फिर यूट्यूब पे 2 मिनिट की वीडियो देखी और प्रॉब्लम सॉल्व 😂
371,m_pBLrQVPwA,UgwfxDhbdg6RpTIPciJ4AaABAg,,@piyushjoshi9799,2025-05-26T02:02:36Z,1,Sir ChatGPT can write the code in 5 minute but you can't understand without basic of programming language
372,m_pBLrQVPwA,Ugz6-bk21m_VeMlHHQd4AaABAg,,@swapnil3718,2025-05-17T17:28:32Z,3,"even if ai can do trained jobs better still nobody can just replace engineers like that. prompts likhne vale bhi engineers hi hote h, normal person ko ghanta code samajh nhi aane vala chatgpt ka likha. and vo code work nhi kara toh kya karega vo prompt likhkr bhi? ai se code engineers hi likhwasakte h, engineers ka kaam better and faster hochuka h, baar baar stackoverflow me nhi jaana padhta and with ai switching coding languages and finding bugs bht easy hogya h ""engineers keliye"" bas."
373,m_pBLrQVPwA,UgwmOb1YzQMrecT-jbF4AaABAg,,@Ninjaaa_fc,2024-11-28T11:56:07Z,28,Indeed he is totally right now and all of my seniors are using chatgpt to develop full apps .. do not follow these exsnip like guys blindly
374,m_pBLrQVPwA,UgxNRSlDZOOp1Q0ou1h4AaABAg,,@mukulkumar5133,2024-07-26T08:05:57Z,2,abhi to next js 14 bhi aata hai chatGPT KO
375,m_pBLrQVPwA,UgzxD8oCbIr8EcerlDB4AaABAg,,@punithr8661,2024-03-05T06:30:58Z,0,For those who think ai can NEVER replace programmers. Just try chatgpt. Yes it cannot replace the job COMPLETELY. It does to some extent and that's wt the person said at the starting. Ezsnippet is wrong in this one🤷
376,7Qk5clrNTOU,UgwhAiOHgTip4IUtBZZ4AaABAg,,@shadowfighter3326,2025-10-23T14:09:12Z,0,"Deepseek is right, be it length or numbers the way of counting in decimal actually starts like this 9.0000.....1------- then the digits closer to decimal are counted so chatgpt was wrong (9.09 is smaller than 9.11 not 9.90 smaller than9.11). As you can see the right most digit in decimal increase first in decimal system as is in regular natural numbers. NGL Even I was confused at first"
377,7Qk5clrNTOU,Ugz6FF5zqhAgCem4mcd4AaABAg,,@adityagamesstation8421,2025-10-19T11:29:32Z,0,Hey both are right in their own way as suprised to see none of the comments mentions it so deepseek thinks it as number like 9.90>9.11 and chatgpt see the . As multiplication so which 9×11>9×9
378,7Qk5clrNTOU,UgwFOC49sUKN5Tuozr54AaABAg,,@MarcGutt,2025-10-09T17:20:13Z,0,Deepseek: Comparing decimals ChatGPT: Comparing versions
379,7Qk5clrNTOU,Ugxw4XZlZV_I9VXoZx94AaABAg,,@Gray_edit-32,2025-10-08T08:45:39Z,0,In deepseek: 9.11. And 9.9 In chatgpt: 9.11 and 9.9
380,7Qk5clrNTOU,UgyeTkVKQp1TgbsM8fB4AaABAg,,@lm7416,2025-10-05T09:17:05Z,0,"I guess chatgpt didnt understood the word ""bigger"" as we understood it."
381,7Qk5clrNTOU,Ugz9-ENQd-O3s8MY5_N4AaABAg,,@EyeVan55,2025-09-21T00:52:24Z,0,"Just asked ChatGPT, and it said the same as the deepseek"
382,7Qk5clrNTOU,UgyDVF0iqILuqUO9W2Z4AaABAg,,@MAnnyXAU,2025-09-11T13:31:26Z,0,"Only copilot and perplexity say 9.11 big ❌ Chatgpt,grok, gemini, Deepak, Claude say 9.9 big✅"
383,7Qk5clrNTOU,UgxqW5325JwBL2C2SH94AaABAg,,@PlayhouseDisneySun,2025-08-30T19:05:30Z,0,ChatGPT Wins The Round
384,7Qk5clrNTOU,UgxJZ1W6xBMcARCf6ed4AaABAg,,@dkxverse,2025-08-26T15:29:37Z,0,False chatgpt says 9.9 is bigger
385,7Qk5clrNTOU,Ugxb1l4ohGYAlG4Ivu14AaABAg,,@The_Anonymous_God,2025-08-17T18:37:40Z,0,"My ChatGPT said this: 9.9 is bigger than 9.11. Because 9.9 = 9.90, and 90 > 11."
386,7Qk5clrNTOU,UgzBDQEg3XgAzNvD8-94AaABAg,,@jacfar571,2025-07-29T19:39:46Z,0,9.11 is 10.1 therefore chatGPT is kinda better and its also free👍
387,7Qk5clrNTOU,Ugw6SwrS8ZEyEa8XnKR4AaABAg,,@Black_Silvery,2025-07-28T20:06:19Z,0,My ChatGPT AI said Deepseek is true lol
388,7Qk5clrNTOU,UgzWORtjFqiSPqkAMix4AaABAg,,@The_Shadow_99,2025-07-23T15:00:10Z,3,9.9% = 9.99% ✅ Same As 9.11% = 9.11% Maybe Chatgpt Got Confused 😵 He Someone Do That Stuff 🤣
389,7Qk5clrNTOU,UgzXO7lkCNX_H0gNGwJ4AaABAg,,@purpletom_yt3138,2025-07-13T09:36:59Z,2,"ChatGPT really said. max(len(str1), len(str2))"
390,7Qk5clrNTOU,UgyN07DFlrKAsq-B1EZ4AaABAg,,@isuruthiwanka2595,2025-07-06T06:02:17Z,0,ChatGPT shit
391,7Qk5clrNTOU,UgyYBfvV4PyV6C6trLV4AaABAg,,@ARTEC-h7e,2025-06-28T21:55:09Z,0,Deepseek is correct and chatGPT are correct based on how you ask the question if you thought 9.11 and 9.9 which has more characters or digits then chatGPT would be correct deepseek is more universalky correct because most people when they get asked that question they think which number is bigger by numerical value btw 9.9 is bigger not 9.11 in numerical value
392,7Qk5clrNTOU,UgyCyIzm8O1gR72-0Th4AaABAg,,@lioyf3,2025-06-19T01:01:15Z,0,deepseek thought you meant 9.09 and chatgpt thought you meant 9.90
393,7Qk5clrNTOU,UgyJ1DSzr8bLkdGVcyh4AaABAg,,@user_lovejissoya,2025-06-13T11:00:33Z,0,Deepseek virgullu dusunmus chatGpt ise carparak (beyinlerimiz ayni chatgpt)
394,1g-TsTvUkA4,UgzJWr6vuSG7sWARDfl4AaABAg,,@DrAndrewSteele,2023-08-11T18:12:16Z,227,Watch my full video on ChatGPT here:
